Straßennummer;Straßenname;Folge;Hausnr. (von);Zusatz zur Hausnr (von);Hausnr. (bis);Zusatz zur Hausnr (bis);Ortsbezirk;Stadtteil Name;Stadtbezirk;Stadtbezirksvorst;Schiedsleutebezirk;Sozialrathaus Name;Polizeirevier;Postleitzahl
;Am Eichelberg;gerade;2;;20;;;;;;;;;64385
;Am Fuchsstein;gerade;2;;2;;;;;;;;;64385
;Am Großen Stein;gerade;2;;34;;;;;;;;;64385
;Am Gänsberg;gerade;2;;26;;;;;;;;;64385
;Am Lackenberg;gerade;2;;2;;;;;;;;;64385
;Am Langacker;gerade;2;;24;;;;;;;;;64385
;Am Morsberg;gerade;2;;20;;;;;;;;;64385
;Am Schafacker;gerade;2;;28;;;;;;;;;64385
;Am Schloßberg;gerade;2;;4;;;;;;;;;64385
;Am Sonnenberg;gerade;2;;40;;;;;;;;;64385
;Am Tannenberg;gerade;2;;10;;;;;;;;;64385
;Am Viertelsberg;gerade;2;;8;;;;;;;;;64385
;Amselweg;gerade;2;;18;;;;;;;;;64385
;An der Ruh;gerade;2;;22;;;;;;;;;64385
;Außerhalb;gerade;2;;2;;;;;;;;;64385
;Bachgasse;gerade;2;;2;;;;;;;;;64385
;Beerbachstraße;gerade;2;;2;;;;;;;;;64385
;Bezenbach;gerade;2;;36;;;;;;;;;64385
;Birkenhag;gerade;2;;48;;;;;;;;;64385
;Blauer Weg;gerade;2;;2;;;;;;;;;64385
;Brunnenstraße;gerade;2;;22;;;;;;;;;64385
;Brühlstraße;gerade;2;;22;;;;;;;;;64385
;Dachsbergweg;gerade;2;;6;;;;;;;;;64385
;Darmstädter Straße;gerade;2;;80;;;;;;;;;64385
;Dorfweg;gerade;2;;26;;;;;;;;;64385
;Eberbach;gerade;2;;10;;;;;;;;;64385
;Eberbacher Weg;gerade;2;;64;;;;;;;;;64385
;Eichendorffstraße;gerade;2;;16;;;;;;;;;64385
;Erzbacher Weg;gerade;2;;38;;;;;;;;;64385
;Finkenweg;gerade;2;;8;;;;;;;;;64385
;Frohnhofen;gerade;2;;6;;;;;;;;;64385
;Gartenstraße;gerade;2;;36;;;;;;;;;64385
;Goethestraße;gerade;2;;40;;;;;;;;;64385
;Guldenstraße;gerade;2;;26;;;;;;;;;64385
;Gutleutstraße;gerade;2;;10;;;;;;;;;64385
;Heidelberger Straße;gerade;2;;120;;;;;;;;;64385
;Heinrichstraße;gerade;2;;6;;;;;;;;;64385
;Helene-Göttmann-Straße;gerade;2;;24;;;;;;;;;64385
;Hermann-Löns-Straße;gerade;2;;2;;;;;;;;;64385
;Hirschwirtsstraße;gerade;2;;8;;;;;;;;;64385
;Hochstraße;gerade;2;;10;;;;;;;;;64385
;Hohlweg;gerade;2;;2;;;;;;;;;64385
;Hönigeweg;gerade;2;;4;;;;;;;;;64385
;Hügelstraße;gerade;2;;14;;;;;;;;;64385
;Im Gesäß;gerade;2;;4;;;;;;;;;64385
;Im Oberdorf;gerade;2;;40;;;;;;;;;64385
;In der Aue;gerade;2;;28;;;;;;;;;64385
;In der Fürthwiese;gerade;2;;8;;;;;;;;;64385
;Jahnstraße;gerade;2;;28;;;;;;;;;64385
;Kirchstraße;gerade;2;;20;;;;;;;;;64385
;Klingenweg;gerade;2;;26;;;;;;;;;64385
;Korngasse;gerade;2;;22;;;;;;;;;64385
;Krautweg;gerade;2;;32;;;;;;;;;64385
;Kriemhildstraße;gerade;2;;72;;;;;;;;;64385
;Königsbrunnenstraße;gerade;2;;4;;;;;;;;;64385
;Küfersweg;gerade;2;;20;;;;;;;;;64385
;Langlosenweg;gerade;2;;16;;;;;;;;;64385
;Laudenauer Straße;gerade;2;;46;;;;;;;;;64385
;Lindenfelser Straße;gerade;2;;22;;;;;;;;;64385
;Lindenfelser Weg;gerade;2;;12;;;;;;;;;64385
;Marktplatz;gerade;2;;14;;;;;;;;;64385
;Michelbacher Straße;gerade;2;;22;;;;;;;;;64385
;Michelstädter Straße;gerade;2;;8;;;;;;;;;64385
;Mühlgasse;gerade;2;;24;;;;;;;;;64385
;Panoramastraße;gerade;2;;12;;;;;;;;;64385
;Pestalozzistraße;gerade;2;;10;;;;;;;;;64385
;Pfalzstraße;gerade;2;;70;;;;;;;;;64385
;Quellenstraße;gerade;2;;6;;;;;;;;;64385
;Rathausplatz;gerade;2;;6;;;;;;;;;64385
;Rodensteiner Straße;gerade;2;;44;;;;;;;;;64385
;Rohrbacher Straße;gerade;2;;80;;;;;;;;;64385
;Scheffelstraße;gerade;2;;28;;;;;;;;;64385
;Schillerstraße;gerade;2;;20;;;;;;;;;64385
;Schlossblick;gerade;2;;30;;;;;;;;;64385
;Schulstraße;gerade;2;;8;;;;;;;;;64385
;Siegfriedstraße;gerade;2;;66;;;;;;;;;64385
;Steinstraße;gerade;2;;2;;;;;;;;;64385
;Stickelbergweg;gerade;2;;14;;;;;;;;;64385
;Sudetenstraße;gerade;2;;74;;;;;;;;;64385
;Waldstraße;gerade;2;;38;;;;;;;;;64385
;Wiesenstraße;gerade;2;;12;;;;;;;;;64385
;Winterkastener Straße;gerade;2;;32;;;;;;;;;64385
;Wünschbacher Straße;gerade;2;;22;;;;;;;;;64385
;Ziegelhüttenstraße;gerade;2;;16;;;;;;;;;64385
;Am Alten Bahnhof;gerade;2;;24;;;;;;;;;64395
;Am Feuerstein;gerade;2;;6;;;Nieder-Kainsbach;;;;;;64395
;Am Hang;gerade;2;;8;;;Affhöllerbach;;;;;;64395
;Am Haufensteinberg;gerade;2;;62;;;;;;;;;64395
;Am Huthweg;gerade;2;;12;;;;;;;;;64395
;Am Kirschberg;gerade;2;;6;;;;;;;;;64395
;Am Klinger Weg;gerade;2;;8;;;;;;;;;64395
;Am Kreuz;gerade;2;;12;;;;;;;;;64395
;Am Mühlberg;gerade;2;;10;;;Affhöllerbach;;;;;;64395
;Am Oberwald;gerade;2;;42;;;;;;;;;64395
;Am Pechofen;gerade;2;;2;;;;;;;;;64395
;Am Reechberg;gerade;2;;14;;;;;;;;;64395
;Am Schaafgarten;gerade;2;;26;;;;;;;;;64395
;Am Sportplatz;gerade;2;;28;;;;;;;;;64395
;Am Talweg;gerade;2;;4;;;;;;;;;64395
;Am Wendehammer;gerade;2;;6;;;Nieder-Kainsbach;;;;;;64395
;Am Wingertsberg;gerade;2;;6;;;;;;;;;64395
;An der Galgeneiche;gerade;2;;56;;;;;;;;;64395
;An der Hornsmühle;gerade;2;;10;;;;;;;;;64395
;Andreas-Bock-Straße;gerade;2;;14;;;;;;;;;64395
;Auf der Höh;gerade;2;;6;;;;;;;;;64395
;Außerhalb;gerade;2;;18;;;;;;;;;64395
;Backhausstraße;gerade;2;;20;;;;;;;;;64395
;Beineäcker;gerade;2;;12;;;;;;;;;64395
;Berndsgasse;gerade;2;;2;;;;;;;;;64395
;Beuneberg;gerade;2;;20;;;;;;;;;64395
;Bierbach;gerade;2;;12;;;;;;;;;64395
;Borngasse;gerade;2;;4;;;Nieder-Kainsbach;;;;;;64395
;Brensbacher Straße;gerade;2;;80;;;;;;;;;64395
;Buchenweg;gerade;2;;12;;;;;;;;;64395
;Böllsteiner Straße;gerade;2;;12;;;Affhöllerbach;;;;;;64395
;Darmstädter Landstraße;gerade;2;;2;;;Nieder-Kainsbach;;;;;;64395
;Darmstädter Straße;gerade;2;;60;;;;;;;;;64395
;Eichenweg;gerade;2;;8;;;;;;;;;64395
;Eiergasse;gerade;2;;12;;;;;;;;;64395
;Erlenweg;gerade;2;;10;;;;;;;;;64395
;Fasanenweg;gerade;2;;6;;;;;;;;;64395
;Finkenweg;gerade;2;;10;;;;;;;;;64395
;Friedhofstraße;gerade;2;;8;;;Nieder-Kainsbach;;;;;;64395
;Gehringstraße;gerade;2;;52;;;;;;;;;64395
;Georg-Ackermann-Straße;gerade;2;;16;;;Nieder-Kainsbach;;;;;;64395
;Goethestraße;gerade;2;;20;;;Nieder-Kainsbach;;;;;;64395
;Hanse Lucke;gerade;2;;32;;;;;;;;;64395
;Heidelberger Straße;gerade;2;;100;;;;;;;;;64395
;Heinrichstraße;gerade;2;;18;;;Affhöllerbach;;;;;;64395
;Hintergasse;gerade;2;;24;;;;;;;;;64395
;Hochstraße;gerade;2;;22;;;;;;;;;64395
;Hornsmühle;gerade;2;;6;;;;;;;;;64395
;Hubertusstraße;gerade;2;;14;;;;;;;;;64395
;Höchster Straße;gerade;2;;102;;;;;;;;;64395
;Höhenweg;gerade;2;;6;;;Affhöllerbach;;;;;;64395
;Im Frohngrund;gerade;2;;14;;;;;;;;;64395
;Im Sellerts;gerade;2;;38;;;;;;;;;64395
;Im Sommergrund;gerade;2;;4;;;;;;;;;64395
;In der Hohl;gerade;2;;26;;;;;;;;;64395
;In der Strieth;gerade;2;;30;;;;;;;;;64395
;Jahnstraße;gerade;2;;12;;;;;;;;;64395
;Kilsbach;gerade;2;;8;;;Nieder-Kainsbach;;;;;;64395
;Kirchbachstraße;gerade;2;;16;;;;;;;;;64395
;Kreuzstraße;gerade;2;;16;;;;;;;;;64395
;Krämergasse;gerade;2;;2;;;Affhöllerbach;;;;;;64395
;Lerchenweg;gerade;2;;6;;;;;;;;;64395
;Lindenstraße;gerade;2;;12;;;Affhöllerbach;;;;;;64395
;Moorbachstraße;gerade;2;;20;;;;;;;;;64395
;Mummenröther Straße;gerade;2;;2;;;;;;;;;64395
;Nonroder Straße;gerade;2;;12;;;;;;;;;64395
;Ochsenwiesenweg;gerade;2;;6;;;;;;;;;64395
;Odenwaldring;gerade;2;;26;;;;;;;;;64395
;Ortsringweg;gerade;2;;10;;;;;;;;;64395
;Otzbergstraße;gerade;2;;30;;;;;;;;;64395
;Pfarrberg;gerade;2;;12;;;;;;;;;64395
;Ringstraße;gerade;2;;14;;;;;;;;;64395
;Rodensteinstraße;gerade;2;;18;;;;;;;;;64395
;Römerberg;gerade;2;;30;;;;;;;;;64395
;Römerpfad;gerade;2;;4;;;;;;;;;64395
;Schlangenäcker;gerade;2;;12;;;Nieder-Kainsbach;;;;;;64395
;Schnellertsberg;gerade;2;;50;;;;;;;;;64395
;Schnellertsweg;gerade;2;;18;;;;;;;;;64395
;Schulstraße;gerade;2;;30;;;;;;;;;64395
;Siedlungsweg;gerade;2;;12;;;Nieder-Kainsbach;;;;;;64395
;Sonnenweg;gerade;2;;2;;;;;;;;;64395
;Steinmauerstraße;gerade;2;;2;;;Nieder-Kainsbach;;;;;;64395
;Sudetenstraße;gerade;2;;20;;;;;;;;;64395
;Tannenweg;gerade;2;;4;;;;;;;;;64395
;Wiesenstraße;gerade;2;;8;;;;;;;;;64395
;Ziegelgasse;gerade;2;;12;;;Nieder-Kainsbach;;;;;;64395
;Adalbert-Stifter-Straße;gerade;2;;10;;;;;;;;;64407
;Allee;gerade;2;;46;;;;;;;;;64407
;Am Hexenberg;gerade;2;;54;;;;;;;;;64407
;Am Lohberg;gerade;2;;4;;;;;;;;;64407
;Am Weinberg;gerade;2;;2;;;;;;;;;64407
;Auf dem Zieglers;gerade;2;;8;;;;;;;;;64407
;Auf der Beine;gerade;2;;18;;;;;;;;;64407
;Bahnhofstraße;gerade;2;;52;;;;;;;;;64407
;Berliner Straße;gerade;2;;12;;;;;;;;;64407
;Brunhildstraße;gerade;2;;14;;;;;;;;;64407
;Christiansweg;gerade;2;;8;;;;;;;;;64407
;Darmstädter Straße;gerade;2;;56;;;;;;;;;64407
;Eckgartenstraße;gerade;2;;6;;;;;;;;;64407
;Eichendorffstraße;gerade;2;;10;;;;;;;;;64407
;Erlau;gerade;2;;8;;;;;;;;;64407
;Friedhofstraße;gerade;2;;26;;;;;;;;;64407
;Georg-Büchner-Straße;gerade;2;;56;;;;;;;;;64407
;Güttersbach;gerade;2;;2;;;;;;;;;64407
;Hagenstraße;gerade;2;;18;;;;;;;;;64407
;Heimstättenstraße;gerade;2;;34;;;;;;;;;64407
;Heinrich-Heine-Weg;gerade;2;;14;;;;;;;;;64407
;Hügelstraße;gerade;2;;2;;;;;;;;;64407
;Industriestraße;gerade;2;;12;;;;;;;;;64407
;Jahnstraße;gerade;2;;16;;;;;;;;;64407
;Kriemhildstraße;gerade;2;;8;;;;;;;;;64407
;Lessingstraße;gerade;2;;34;;;;;;;;;64407
;Lichtenberger Straße;gerade;2;;30;;;;;;;;;64407
;Meierei;gerade;2;;2;;;;;;;;;64407
;Michelbach;gerade;2;;6;;;;;;;;;64407
;Mozartstraße;gerade;2;;2;;;;;;;;;64407
;Parkweg;gerade;2;;10;;;;;;;;;64407
;Pretlackstraße;gerade;2;;10;;;;;;;;;64407
;Raiffeisenstraße;gerade;2;;22;;;;;;;;;64407
;Rodensteiner Straße;gerade;2;;62;;;;;;;;;64407
;Römersberg;gerade;2;;18;;;;;;;;;64407
;Sandweg;gerade;2;;16;;;;;;;;;64407
;Schafhofgasse;gerade;2;;42;;;;;;;;;64407
;Scheffelstraße;gerade;2;;12;;;;;;;;;64407
;Schillerstraße;gerade;2;;84;;;;;;;;;64407
;Schleiersbacher Straße;gerade;2;;58;;;;;;;;;64407
;Siedlerweg;gerade;2;;20;;;;;;;;;64407
;Siegfriedstraße;gerade;2;;20;;;;;;;;;64407
;Waldfrieden;gerade;2;;2;;;;;;;;;64407
;Wingertsberg;gerade;2;;8;;;;;;;;;64407
;Ahornstraße;gerade;2;;8;;;;;;;;;64711
;Alexander-von-Humboldt-Straße;gerade;2;;18;;;;;;;;;64711
;Alfred-Kehrer-Straße;gerade;2;;16;;;;;;;;;64711
;Almendweg;gerade;2;;4;;;;;;;;;64711
;Alter Weg;gerade;2;;24;;;;;;;;;64711
;Am Drachenfeld;gerade;2;;12;;;;;;;;;64711
;Am Hang;gerade;2;;2;;;;;;;;;64711
;Am Holzfeld;gerade;2;;28;;;;;;;;;64711
;Am Klippelberg;gerade;2;;12;;;;;;;;;64711
;Am Krebsbach;gerade;2;;38;;;;;;;;;64711
;Am Langen Acker;gerade;2;;12;;;;;;;;;64711
;Am Lettacker;gerade;2;;12;;;;;;;;;64711
;Am Löwenbrunnen;gerade;2;;26;;;;;;;;;64711
;Am Mühlberg;gerade;2;;22;;;;;;;;;64711
;Am Mümlingbogen;gerade;2;;4;;;;;;;;;64711
;Am Neurott;gerade;2;;12;;;;;;;;;64711
;Am Pfarrgarten;gerade;2;;16;;;;;;;;;64711
;Am Reihberg;gerade;2;;22;;;;;;;;;64711
;Am Schloßgraben;gerade;2;;54;;;;;;;;;64711
;Am Schöllenberg;gerade;2;;10;;;;;;;;;64711
;Am Südhang;gerade;2;;22;;;;;;;;;64711
;Am Thoracker;gerade;2;;20;;;;;;;;;64711
;Am Treppenweg;gerade;2;;14;;;;;;;;;64711
;Amselweg;gerade;2;;18;;;;;;;;;64711
;An der Halbmauer;gerade;2;;8;;;;;;;;;64711
;An der Lohmühle;gerade;2;;2;;;;;;;;;64711
;An der Zentlinde;gerade;2;;44;;;;;;;;;64711
;Anemonenweg;gerade;2;;4;;;;;;;;;64711
;Aspenweg;gerade;2;;6;;;;;;;;;64711
;Auf der Halle;gerade;2;;36;;;;;;;;;64711
;Auf der Höhe;gerade;2;;2;;;;;;;;;64711
;Auf der Röder;gerade;2;;34;;;;;;;;;64711
;Bahnstraße;gerade;2;;26;;;;;;;;;64711
;Baumgärten;gerade;2;;16;;;;;;;;;64711
;Berliner Straße;gerade;2;;24;;;;;;;;;64711
;Birkenweg;gerade;2;;10;;;;;;;;;64711
;Breslauer Straße;gerade;2;;4;;;;;;;;;64711
;Brunnenhohl;gerade;2;;4;;;;;;;;;64711
;Brückenstraße;gerade;2;;8;;;;;;;;;64711
;Buchenweg;gerade;2;;16;;;;;;;;;64711
;Bullauer Straße;gerade;2;;80;;;;;;;;;64711
;Bürgermeister-Dengler-Straße;gerade;2;;36;;;;;;;;;64711
;Bürgermeister-Volk-Straße;gerade;2;;4;;;;;;;;;64711
;Carlo-Mierendorff-Straße;gerade;2;;18;;;;;;;;;64711
;Clemens-von-Brentano-Weg;gerade;2;;4;;;;;;;;;64711
;Cranachstraße;gerade;2;;16;;;;;;;;;64711
;Damaschkestraße;gerade;2;;64;;;;;;;;;64711
;Danziger Straße;gerade;2;;34;;;;;;;;;64711
;Dellenweg;gerade;2;;8;;;;;;;;;64711
;Der Trieb;gerade;2;;2;;;;;;;;;64711
;Dreiseetalstraße;gerade;2;;100;;;;;;;;;64711
;Dresdener Straße;gerade;2;;8;;;;;;;;;64711
;Eck;gerade;2;;8;;;;;;;;;64711
;Eichenweg;gerade;2;;22;;;;;;;;;64711
;Elsbacher Weg;gerade;2;;28;;;;;;;;;64711
;Erbacher Straße;gerade;2;;30;;;;;;;;;64711
;Erdbachweg;gerade;2;;8;;;;;;;;;64711
;Ernsbacher Weg;gerade;2;;30;;;;;;;;;64711
;Falkenweg;gerade;2;;8;;;;;;;;;64711
;Forsthausstraße;gerade;2;;22;;;;;;;;;64711
;Fortunastraße;gerade;2;;64;;;;;;;;;64711
;Franz-Marc-Weg;gerade;2;;8;;;;;;;;;64711
;Friedrich-Ebert-Straße;gerade;2;;30;;;;;;;;;64711
;Gabelsbergerstraße;gerade;2;;18;;;;;;;;;64711
;Gartenweg;gerade;2;;4;;;;;;;;;64711
;Gebrüder-Grimm-Straße;gerade;2;;8;;;;;;;;;64711
;Geißbergweg;gerade;2;;34;;;;;;;;;64711
;Gelbe Heide;gerade;2;;24;;;;;;;;;64711
;Gerhart-Hauptmann-Straße;gerade;2;;26;;;;;;;;;64711
;Geschwister-Scholl-Straße;gerade;2;;34;;;;;;;;;64711
;Gewerbepark Gräsig;gerade;2;;76;;;;;;;;;64711
;Goethestraße;gerade;2;;28;;;;;;;;;64711
;Haisterbacher Straße;gerade;2;;38;;;;;;;;;64711
;Hauptstraße;gerade;2;;58;;;;;;;;;64711
;Heinrich-Heine-Straße;gerade;2;;34;;;;;;;;;64711
;Heinrich-List-Weg;gerade;2;;8;;;;;;;;;64711
;Helmholtzstraße;gerade;2;;8;;;;;;;;;64711
;Hochstraße;gerade;2;;28;;;;;;;;;64711
;Hohenbugstraße;gerade;2;;66;;;;;;;;;64711
;Hohl;gerade;2;;12;;;;;;;;;64711
;Hohlweg;gerade;2;;6;;;;;;;;;64711
;Höhenweg;gerade;2;;20;;;;;;;;;64711
;Illertstraße;gerade;2;;46;;;;;;;;;64711
;Im Schelmenfeld;gerade;2;;2;;;;;;;;;64711
;In den Bergen;gerade;2;;42;;;;;;;;;64711
;In den Brunnenäckern;gerade;2;;8;;;;;;;;;64711
;In den Neuwiesen;gerade;2;;6;;;;;;;;;64711
;In den Steingärten;gerade;2;;40;;;;;;;;;64711
;In der Altwiese;gerade;2;;10;;;;;;;;;64711
;In der Katzenklinge;gerade;2;;16;;;;;;;;;64711
;Jahnstraße;gerade;2;;32;;;;;;;;;64711
;Johann-Ehrhardt-Straße;gerade;2;;16;;;;;;;;;64711
;Johann-Sebastian-Bach-Straße;gerade;2;;20;;;;;;;;;64711
;Kirchweg;gerade;2;;4;;;;;;;;;64711
;Kißlichweg;gerade;2;;26;;;;;;;;;64711
;Kobigweg;gerade;2;;18;;;;;;;;;64711
;Kollwitzstraße;gerade;2;;16;;;;;;;;;64711
;Kreuzweg;gerade;2;;74;;;;;;;;;64711
;Krähenberger Weg;gerade;2;;24;;;;;;;;;64711
;Leibnizstraße;gerade;2;;24;;;;;;;;;64711
;Liebermannstraße;gerade;2;;8;;;;;;;;;64711
;Litzertweg;gerade;2;;34;;;;;;;;;64711
;Lohbergweg;gerade;2;;10;;;;;;;;;64711
;Lustgartenstraße;gerade;2;;2;;;;;;;;;64711
;Lärchenweg;gerade;2;;8;;;;;;;;;64711
;Marbach;gerade;2;;2;;;;;;;;;64711
;Marbachstraße;gerade;2;;32;;;;;;;;;64711
;Martin-Luther-Straße;gerade;2;;76;;;;;;;;;64711
;Michelstädter Straße;gerade;2;;34;;;;;;;;;64711
;Mossauer Straße;gerade;2;;22;;;;;;;;;64711
;Mozartstraße;gerade;2;;16;;;;;;;;;64711
;Mühlweg;gerade;2;;6;;;;;;;;;64711
;Mümlingweg;gerade;2;;2;;;;;;;;;64711
;Neckarstraße;gerade;2;;128;;;;;;;;;64711
;Neue Lustgartenstraße;gerade;2;;4;;;;;;;;;64711
;Oberer Erbacher Weg;gerade;2;;6;;;;;;;;;64711
;Oberer Hellrain;gerade;2;;18;;;;;;;;;64711
;Oppertsweg;gerade;2;;22;;;;;;;;;64711
;Ostring;gerade;2;;6;;;;;;;;;64711
;Pestalozzistraße;gerade;2;;44;;;;;;;;;64711
;Philipp-Reis-Straße;gerade;2;;2;;;;;;;;;64711
;Picassostraße;gerade;2;;4;;;;;;;;;64711
;Rembrandtstraße;gerade;2;;12;;;;;;;;;64711
;Rubensstraße;gerade;2;;24;;;;;;;;;64711
;Sandwiese;gerade;2;;2;;;;;;;;;64711
;Schillerstraße;gerade;2;;26;;;;;;;;;64711
;Schmidt-Rottluff-Straße;gerade;2;;2;;;;;;;;;64711
;Schmitt-Lynker-Straße;gerade;2;;18;;;;;;;;;64711
;Schulhohlstraße;gerade;2;;28;;;;;;;;;64711
;Schöllenbacher Weg;gerade;2;;22;;;;;;;;;64711
;Schöllenbergweg;gerade;2;;4;;;;;;;;;64711
;Schönnemer Straße;gerade;2;;68;;;;;;;;;64711
;Siedlerweg;gerade;2;;18;;;;;;;;;64711
;Sophienstraße;gerade;2;;94;;;;;;;;;64711
;Spitzgartenweg;gerade;2;;2;;;;;;;;;64711
;Sportplatzweg;gerade;2;;14;;;;;;;;;64711
;Städtel;gerade;2;;32;;;;;;;;;64711
;Sylvester-Stockh-Straße;gerade;2;;30;;;;;;;;;64711
;Sägewerk;gerade;2;;28;;;;;;;;;64711
;Telemannstraße;gerade;2;;6;;;;;;;;;64711
;Unterdorf;gerade;2;;38;;;;;;;;;64711
;Unterer Erbacher Weg;gerade;2;;20;;;;;;;;;64711
;Unterer Hellrain;gerade;2;;24;;;;;;;;;64711
;Unterer Reihberg;gerade;2;;6;;;;;;;;;64711
;Waldstraße;gerade;2;;28;;;;;;;;;64711
;Wiesenweg;gerade;2;;6;;;;;;;;;64711
;Zum Buchwaldskopf;gerade;2;;10;;;;;;;;;64711
;Zum Herrenberg;gerade;2;;2;;;;;;;;;64711
;Zum Oberdorf;gerade;2;;4;;;;;;;;;64711
;Zum Viadukt;gerade;2;;50;;;;;;;;;64711
;Zur Mühlwiese;gerade;2;;50;;;;;;;;;64711
;Zur Schönen Aussicht;gerade;2;;12;;;;;;;;;64711
;Adolf-Friedrich-Pfreundt-Straße;gerade;2;;28;;;;;;;;;64720
;Alsfelder Straße;gerade;2;;20;;;;;;;;;64720
;Alte Hohl;gerade;2;;30;;;;;;;;;64720
;Am Alten Graben;gerade;2;;4;;;;;;;;;64720
;Am Berg;gerade;2;;24;;;;;;;;;64720
;Am Donnersberg;gerade;2;;30;;;;;;;;;64720
;Am Eckertsberg;gerade;2;;14;;;;;;;;;64720
;Am Hang;gerade;2;;30;;;;;;;;;64720
;Am Hermannsberg;gerade;2;;10;;;;;;;;;64720
;Am Heuberg;gerade;2;;12;;;;;;;;;64720
;Am Hohen Rain;gerade;2;;20;;;;;;;;;64720
;Am Hollerbusch;gerade;2;;30;;;;;;;;;64720
;Am Kalksteinbruch;gerade;2;;4;;;;;;;;;64720
;Am Kirchenplatz;gerade;2;;4;;;;;;;;;64720
;Am Kisselberg;gerade;2;;8;;;;;;;;;64720
;Am Kühberg;gerade;2;;28;;;;;;;;;64720
;Am Rehtor;gerade;2;;24;;;;;;;;;64720
;Am Roten Erz;gerade;2;;10;;;;;;;;;64720
;Am Rotzenberg;gerade;2;;12;;;;;;;;;64720
;Am Schelmengraben;gerade;2;;10;;;;;;;;;64720
;Am Schneidersberg;gerade;2;;8;;;;;;;;;64720
;Am Sonnenhang;gerade;2;;8;;;;;;;;;64720
;Am Spritzenhaus;gerade;2;;2;;;;;;;;;64720
;Am Stadion;gerade;2;;14;;;;;;;;;64720
;Am Stadtgarten;gerade;2;;4;;;;;;;;;64720
;Am Weiher;gerade;2;;12;;;;;;;;;64720
;Am Wiesental;gerade;2;;120;;;;;;;;;64720
;Am Wäldchen;gerade;2;;8;;;;;;;;;64720
;An den Hauswiesen;gerade;2;;30;;;;;;;;;64720
;An der Alten Schule;gerade;2;;16;;;;;;;;;64720
;An der Basilika;gerade;2;;14;;;;;;;;;64720
;An der Büttenwiese;gerade;2;;26;;;;;;;;;64720
;An der Kalksteingrube;gerade;2;;8;;;;;;;;;64720
;An der Leimenkaute;gerade;2;;6;;;;;;;;;64720
;An der Marbach;gerade;2;;28;;;;;;;;;64720
;An der Meisterei;gerade;2;;10;;;;;;;;;64720
;An der Römerburg;gerade;2;;12;;;;;;;;;64720
;An der Steinbach;gerade;2;;44;;;;;;;;;64720
;Asselbrunn;gerade;2;;56;;;;;;;;;64720
;Außenliegende Gebäude - Habrich;gerade;2;;2;;;;;;;;;64720
;Außerhalb;gerade;2;;66;;;;;;;;;64720
;Bachgasse;gerade;2;;6;;;;;;;;;64720
;Bad Hersfelder Weg;gerade;2;;6;;;;;;;;;64720
;Bahnhofstraße;gerade;2;;58;;;;;;;;;64720
;Beerfeldener Weg;gerade;2;;6;;;;;;;;;64720
;Behringer Straße;gerade;2;;8;;;;;;;;;64720
;Berliner Straße;gerade;2;;20;;;;;;;;;64720
;Bgm.-Adam-Wöber-Straße;gerade;2;;30;;;;;;;;;64720
;Braunstraße;gerade;2;;26;;;;;;;;;64720
;Bremhof;gerade;2;;18;;;;;;;;;64720
;Bremhofer Weg;gerade;2;;22;;;;;;;;;64720
;Brückenstraße;gerade;2;;2;;;;;;;;;64720
;Buchäckerweg;gerade;2;;8;;;;;;;;;64720
;Chemnitzer Straße;gerade;2;;8;;;;;;;;;64720
;Danziger Straße;gerade;2;;8;;;;;;;;;64720
;Dekan-Groh-Straße;gerade;2;;4;;;;;;;;;64720
;Dr.-Albach-Straße;gerade;2;;38;;;;;;;;;64720
;Dr.-Anton-Leber-Straße;gerade;2;;10;;;;;;;;;64720
;Dr.-Hans-Kudlich-Straße;gerade;2;;10;;;;;;;;;64720
;Dr.-Kurt-Schumacher-Ring;gerade;2;;58;;;;;;;;;64720
;Dresdener Straße;gerade;2;;18;;;;;;;;;64720
;Eichenstraße;gerade;2;;36;;;;;;;;;64720
;Einhardspforte;gerade;2;;2;;;;;;;;;64720
;Eisenacher Straße;gerade;2;;4;;;;;;;;;64720
;Eisenbacher Weg;gerade;2;;2;;;;;;;;;64720
;Erbacher Straße;gerade;2;;80;;;;;;;;;64720
;Erfurter Straße;gerade;2;;6;;;;;;;;;64720
;Erlenweg;gerade;2;;14;;;;;;;;;64720
;Eulbacher Weg;gerade;2;;16;;;;;;;;;64720
;Eutergrund;gerade;2;;6;;;;;;;;;64720
;Faltersweg;gerade;2;;22;;;;;;;;;64720
;Fasanenweg;gerade;2;;14;;;;;;;;;64720
;Ferdinand-Creutz-Straße;gerade;2;;28;;;;;;;;;64720
;Feriendorf;gerade;2;;104;;;;;;;;;64720
;Frankfurter Straße;gerade;2;;8;;;;;;;;;64720
;Freiburgstraße;gerade;2;;28;;;;;;;;;64720
;Friedberger Weg;gerade;2;;6;;;;;;;;;64720
;Friedhofstraße;gerade;2;;54;;;;;;;;;64720
;Friedrich-Ebert-Straße;gerade;2;;102;;;;;;;;;64720
;Fritz-Kredel-Straße;gerade;2;;18;;;;;;;;;64720
;Gabelsbergerstraße;gerade;2;;4;;;;;;;;;64720
;Gartenweg;gerade;2;;22;;;;;;;;;64720
;Georg-Seip-Straße;gerade;2;;4;;;;;;;;;64720
;Geyerstal;gerade;2;;2;;;;;;;;;64720
;Goethestraße;gerade;2;;34;;;;;;;;;64720
;Große Gasse;gerade;2;;20;;;;;;;;;64720
;Gräsigweg;gerade;2;;8;;;;;;;;;64720
