Straßennummer;Straßenname;Folge;Hausnr. (von);Zusatz zur Hausnr (von);Hausnr. (bis);Zusatz zur Hausnr (bis);Ortsbezirk;Stadtteil Name;Stadtbezirk;Stadtbezirksvorst;Schiedsleutebezirk;Sozialrathaus Name;Polizeirevier;Postleitzahl
185;Bingertstraße;gerade;6;;84;;11;Sonnenberg;;;;;;65191
185;Bingertstraße;ungerade;49;;63;;12;Bierstadt;;;;;;65191
185;Bingertstraße;ungerade;67;;73;;11;Sonnenberg;;;;;;65191
187;Birgidstraße;;;;;;12;Bierstadt;;;;;;65191
2712;Birkenhof WP;;;;;;25;Nordenstadt;;;;;;65207
188;Birkenstraße;;;;;;14;Biebrich;;;;;;65187
3558;Birnenweg;;;;;;25;Nordenstadt;;;;;;65205
5032;Bischofsheimer Straße;;;;;;53;Mz-Kostheim;;;;;;55246
190;Bismarckring;ungerade;1;;43;;8;Westend, Bleichstraße;;;;;;65183
190;Bismarckring;gerade;2;;12;;8;Westend, Bleichstraße;;;;;;65185
190;Bismarckring;gerade;14;;44;;8;Westend, Bleichstraße;;;;;;65183
3555;Blaumeisenweg;;;;;;25;Nordenstadt;;;;;;65205
191;Bleichstraße;;;;;;8;Westend, Bleichstraße;;;;;;65183
192;Bleichwiesenstraße;;;;;;14;Biebrich;;;;;;65203
193;Blierweg;;;;;;27;Schierstein;;;;;;65201
195;Blücherplatz;;;;;;8;Westend, Bleichstraße;;;;;;65195
196;Blücherstraße;ungerade;1;;35;;8;Westend, Bleichstraße;;;;;;65195
196;Blücherstraße;gerade;4;;64;;8;Westend, Bleichstraße;;;;;;65195
196;Blücherstraße;ungerade;37;;49;;6;Rheingauviertel, Hollerborn;;;;;;65195
196;Blücherstraße;gerade;66;;68;;6;Rheingauviertel, Hollerborn;;;;;;65195
5034;Blücherstraße /Ka;;;;;;52;Mz-Kastel;;;;;;55252
197;Blütenstraße;;;;;;21;Rambach;;;;;;65207
198;Blumenstraße;;;;;;3;Südost;;;;;;65189
199;Blumenthalstraße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
200;Bodelschwinghstraße;;;;;;12;Bierstadt;;;;;;65191
201;Bodenstedtstraße;;;;;;2;Nordost;;;;;;65189
203;Böcklinweg;;;;;;2;Nordost;;;;;;65195
5036;Boelckestraße;gerade;2;;10;;52;Mz-Kastel;;;;;;55252
5036;Boelckestraße;ungerade;5;;59;F;52;Mz-Kastel;;;;;;55252
5036;Boelckestraße;gerade;20;;182;;52;Mz-Kastel;;;;;;55252
5036;Boelckestraße;ungerade;61;;107;;52;Mz-Kastel;;;;;;55252
5036;Boelckestraße;ungerade;215;;287;;52;Mz-Kastel;;;;;;55252
5435;Böttcherweg;;;;;;52;Mz-Kastel;;;;;;55252
204;Bogengasse;;;;;;12;Bierstadt;;;;;;65191
2715;Borkestraße;;;;;;25;Nordenstadt;;;;;;65205
205;Borkholder Straße;;;;;;14;Biebrich;;;;;;65203
3437;Borkumer Straße;;;;;;16;Dotzheim;;;;;;65199
3599;Bornbaum;;;;;;32;Auringen;;;;;;65207
206;Bornhofenweg;ungerade;3;;7;;2;Nordost;;;;;;65195
206;Bornhofenweg;gerade;4;;20;;2;Nordost;;;;;;65195
206;Bornhofenweg;ungerade;7;A;29;;2;Nordost;;;;;;65195
207;Bornstraße;;;;;;24;Igstadt;;;;;;65207
3338;Borsigstraße;ungerade;1;;15;B;25;Nordenstadt;;;;;;65205
3338;Borsigstraße;gerade;2;;44;;25;Nordenstadt;;;;;;65205
3338;Borsigstraße;ungerade;17;;17;;25;Nordenstadt;;;;;;65205
208;Brabanter Straße;;;;;;11;Sonnenberg;;;;;;65191
209;Brahmsweg;;;;;;2;Nordost;;;;;;65193
2718;Brandenburger Straße;;;;;;25;Nordenstadt;;;;;;65205
210;Breckenheimer Straße;ungerade;1;;9;;24;Igstadt;;;;;;65207
210;Breckenheimer Straße;gerade;2;;2;;24;Igstadt;;;;;;65207
210;Breckenheimer Straße;gerade;10;;22;;24;Igstadt;;;;;;65207
2719;Breckenheimer Weg;ungerade;1;;29;A;25;Nordenstadt;;;;;;65205
2719;Breckenheimer Weg;gerade;2;;20;;25;Nordenstadt;;;;;;65205
2719;Breckenheimer Weg;gerade;22;;22;;25;Nordenstadt;;;;;;65205
2719;Breckenheimer Weg;gerade;30;;30;;25;Nordenstadt;;;;;;65207
2719;Breckenheimer Weg;ungerade;31;;31;;25;Nordenstadt;;;;;;65205
5037;Bregenzer Straße;;;;;;53;Mz-Kostheim;;;;;;55246
211;Breitenbachstraße;;;;;;3;Südost;;;;;;65187
214;Bremenstraße;;;;;;12;Bierstadt;;;;;;65191
2722;Bremthaler Straße;;;;;;31;Naurod;;;;;;65207
2723;Bremthaler Weg;;;;;;32;Auringen;;;;;;65207
216;Brentanostraße;;;;;;3;Südost;;;;;;65187
217;Breslauer Straße;ungerade;1;;81;;14;Biebrich;;;;;;65203
217;Breslauer Straße;gerade;4;;74;;14;Biebrich;;;;;;65203
217;Breslauer Straße;ungerade;99;;99;;14;Biebrich;;;;;;65203
3546;Brombeerweg;;;;;;32;Auringen;;;;;;65207
5038;Bruchstraße;;;;;;53;Mz-Kostheim;;;;;;55246
5240;Bruchstück Distrikt;;;;;;53;Mz-Kostheim;;;;;;55246
2725;Brückenstraße;;;;;;33;Medenbach;;;;;;65207
221;Brüder-Grimm-Straße;;;;;;16;Dotzheim;;;;;;65199
222;Brühlstraße;;;;;;12;Bierstadt;;;;;;65191
223;Brunhildenstraße;gerade;2;;106;;3;Südost;;;;;;65189
223;Brunhildenstraße;ungerade;7;;49;;3;Südost;;;;;;65189
223;Brunhildenstraße;ungerade;55;;59;;3;Südost;;;;;;65189
223;Brunhildenstraße;gerade;108;;142;;3;Südost;;;;;;65189
224;Brunnengasse;gerade;2;;4;;14;Biebrich;;;;;;65203
224;Brunnengasse;ungerade;3;;3;;14;Biebrich;;;;;;65203
224;Brunnengasse;gerade;6;;14;;14;Biebrich;;;;;;65203
224;Brunnengasse;ungerade;7;;15;;14;Biebrich;;;;;;65203
226;Brunnenstraße;ungerade;1;;39;;12;Bierstadt;;;;;;65191
226;Brunnenstraße;gerade;2;;36;;2;Nordost;;;;;;65191
3214;Brunnenweg;;;;;;34;Breckenheim;;;;;;65207
228;Buchenstraße;;;;;;14;Biebrich;;;;;;65187
229;Buchenwaldstraße;;;;;;11;Sonnenberg;;;;;;65193
2726;Buchenweg;;;;;;31;Naurod;;;;;;65207
230;Büchnerstraße;;;;;;14;Biebrich;;;;;;65187
231;Büdingenstraße;;;;;;1;Mitte;;;;;;65183
232;Bülowstraße;;;;;;8;Westend, Bleichstraße;;;;;;65195
233;Bürgelstraße;;;;;;2;Nordost;;;;;;65193
234;Bürgermeister-Schneider-S;;;;;;28;Frauenstein;;;;;;65201
235;Bürschgartenstraße;;;;;;11;Sonnenberg;;;;;;65193
1607;Büttelwiese;;;;;;27;Schierstein;;;;;;65201
239;Bunsenstraße;;;;;;14;Biebrich;;;;;;65203
240;Burglindenstraße;;;;;;28;Frauenstein;;;;;;65201
241;Burgstraße;;;;;;1;Mitte;;;;;;65183
5040;Burgstraße /Ko;;;;;;53;Mz-Kostheim;;;;;;55246
242;Burgunderstraße;;;;;;3;Südost;;;;;;65189
2728;Burgunderweg;;;;;;26;Delkenheim;;;;;;65205
2729;Burgweg;;;;;;26;Delkenheim;;;;;;65205
243;Buschungstraße;;;;;;13;Erbenheim;;;;;;65205
2730;Bussardweg;;;;;;25;Nordenstadt;;;;;;65205
3530;Butterblumenweg;;;;;;16;Dotzheim;;;;;;65201
244;Californiastraße;;;;;;3;Südost;;;;;;65189
245;Calvinstraße;;;;;;14;Biebrich;;;;;;65199
5041;Camozzistraße;;;;;;53;Mz-Kostheim;;;;;;55246
3659;Carl-Bender-Straße;;;;;;16;Dotzheim;;;;;;65197
691;Carl-Bosch-Straße;;;;;;14;Biebrich;;;;;;65203
3396;Carl-Frenger-Steige;;;;;;11;Sonnenberg;;;;;;65193
862;Carl-Schuricht-Straße;;;;;;3;Südost;;;;;;65187
247;Carl-von-Ibell-Weg;gerade;6;;6;;2;Nordost;;;;;;65195
247;Carl-von-Ibell-Weg;ungerade;7;;7;;2;Nordost;;;;;;65195
1986;Carl-von-Linde-Straße;ungerade;1;;31;;6;Rheingauviertel, Hollerborn;;;;;;65197
1986;Carl-von-Linde-Straße;gerade;2;;20;;16;Dotzheim;;;;;;65197
177;Carl-von-Ossietzky-Straße;;;;;;7;Klarenthal;;;;;;65197
3636;Carla-Henius-Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
3544;Carlo-Schmid-Straße;;;;;;14;Biebrich;;;;;;65197
5042;Carlowitzstraße;;;;;;52;Mz-Kastel;;;;;;55252
5431;Castellumstraße;;;;;;52;Mz-Kastel;;;;;;55252
3495;Charles-de-Gaulle-Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
3657;Charlotte-Posenenske-Str.;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
249;Charlottenburger Straße;;;;;;13;Erbenheim;;;;;;65205
2767;Chattenstraße;;;;;;25;Nordenstadt;;;;;;65205
250;Chausseehaus WP;ungerade;7;;13;;16;Dotzheim;;;;;;65199
250;Chausseehaus WP;ungerade;15;;17;;7;Klarenthal;;;;;;65199
250;Chausseehaus WP;gerade;20;;28;;16;Dotzheim;;;;;;65199
252;Cheruskerweg;;;;;;14;Biebrich;;;;;;65187
3633;Christa-Moering-Platz;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
3224;Christdorfer Straße;;;;;;32;Auringen;;;;;;65207
253;Christian-Bücher-Straße;ungerade;1;;1;;27;Schierstein;;;;;;65201
253;Christian-Bücher-Straße;gerade;18;;20;;27;Schierstein;;;;;;65201
254;Christian-Morgenstern-Str;;;;;;27;Schierstein;;;;;;65201
255;Christian-Spielmann-Weg;;;;;;2;Nordost;;;;;;65193
256;Christian-Zais-Straße;;;;;;2;Nordost;;;;;;65189
5043;Christof-Ruthof-Weg;;;;;;52;Mz-Kastel;;;;;;55252
257;Colmarer Straße;;;;;;14;Biebrich;;;;;;65203
259;Comeniusstraße;;;;;;2;Nordost;;;;;;65195
260;Corneliusweg;;;;;;2;Nordost;;;;;;65193
2732;Costloffstraße;;;;;;33;Medenbach;;;;;;65207
261;Coulinstraße;;;;;;1;Mitte;;;;;;65183
3667;Craig Street;;;;;;26;Delkenheim;;;;;;65205
263;Dachsbergstraße;;;;;;27;Schierstein;;;;;;65201
2734;Dachsstraße;;;;;;34;Breckenheim;;;;;;65207
264;Dachsteinstraße;;;;;;16;Dotzheim;;;;;;65199
266;Dahlemweg;;;;;;28;Frauenstein;;;;;;65201
3532;Dahlienweg;;;;;;16;Dotzheim;;;;;;65201
2735;Daimlerring;;;;;;25;Nordenstadt;;;;;;65205
267;Daimlerstraße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
268;Dambachtal;;;;;;2;Nordost;;;;;;65193
3236;Dankwardweg;;;;;;3;Südost;;;;;;65189
269;Danneckerstraße;;;;;;2;Nordost;;;;;;65195
270;Dantestraße;;;;;;3;Südost;;;;;;65189
271;Danziger Straße;ungerade;5;;91;;11;Sonnenberg;;;;;;65191
271;Danziger Straße;gerade;10;;34;;11;Sonnenberg;;;;;;65191
271;Danziger Straße;gerade;36;;58;;11;Sonnenberg;;;;;;65191
271;Danziger Straße;gerade;60;;60;;11;Sonnenberg;;;;;;65191
271;Danziger Straße;gerade;62;;88;;11;Sonnenberg;;;;;;65191
271;Danziger Straße;gerade;90;;90;A;11;Sonnenberg;;;;;;65191
271;Danziger Straße;gerade;92;;116;;11;Sonnenberg;;;;;;65191
274;De-Laspée-Straße;;;;;;1;Mitte;;;;;;65183
2738;Dekan-Lindenbein-Straße;;;;;;26;Delkenheim;;;;;;65205
275;Delkenheimer Straße;;;;;;12;Bierstadt;;;;;;65191
276;Demminsweg;ungerade;1;;1;;2;Nordost;;;;;;65193
276;Demminsweg;gerade;4;;4;;2;Nordost;;;;;;65193
3443;Deponiestraße;ungerade;9;;11;;51;Mz-Amöneburg;;;;;;65205
3443;Deponiestraße;gerade;10;;16;;14;Biebrich;;;;;;65205
3443;Deponiestraße;ungerade;15;;15;;14;Biebrich;;;;;;65205
2740;Dessauer Straße;;;;;;25;Nordenstadt;;;;;;65205
277;Didierstraße;;;;;;14;Biebrich;;;;;;65203
2743;Die Hub;ungerade;1;;13;;31;Naurod;;;;;;65207
2743;Die Hub;gerade;2;;2;;31;Naurod;;;;;;65207
2743;Die Hub;gerade;6;;6;;31;Naurod;;;;;;65207
278;Dieselstraße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
3690;Dieter-Löber-Straße;;;;;;14;Biebrich;;;;;;65203
279;Dietrich-Bonhoeffer-Str;;;;;;12;Bierstadt;;;;;;65191
3237;Dillstraße;;;;;;2;Nordost;;;;;;65195
280;Diltheystraße;;;;;;14;Biebrich;;;;;;65203
283;Dörrgasse;;;;;;16;Dotzheim;;;;;;65199
285;Dolomitenstraße;;;;;;16;Dotzheim;;;;;;65199
2754;Dompfaffweg;;;;;;25;Nordenstadt;;;;;;65205
286;Donnersbergstraße;;;;;;14;Biebrich;;;;;;65187
287;Dorfanger;;;;;;12;Bierstadt;;;;;;65191
5477;Dornfelderweg;;;;;;53;Mz-Kostheim;;;;;;55246
3332;Dornkratz WP;;;;;;24;Igstadt;;;;;;65207
288;Dornkratzstraße;;;;;;24;Igstadt;;;;;;65207
290;Dornröschenweg;;;;;;16;Dotzheim;;;;;;65199
291;Dorotheenweg;;;;;;11;Sonnenberg;;;;;;65193
292;Dorrlochstraße;;;;;;12;Bierstadt;;;;;;65191
2537;Dostojewskistraße;ungerade;3;;23;;3;Südost;;;;;;65187
2537;Dostojewskistraße;gerade;4;;8;;3;Südost;;;;;;65187
2537;Dostojewskistraße;gerade;10;;14;;14;Biebrich;;;;;;65187
2537;Dostojewskistraße;ungerade;27;;27;;14;Biebrich;;;;;;65187
293;Dotzheimer Straße;ungerade;3;;43;;8;Westend, Bleichstraße;;;;;;65185
293;Dotzheimer Straße;gerade;6;;50;;1;Mitte;;;;;;65185
293;Dotzheimer Straße;ungerade;49;;65;;8;Westend, Bleichstraße;;;;;;65197
293;Dotzheimer Straße;gerade;52;;114;;6;Rheingauviertel, Hollerborn;;;;;;65197
293;Dotzheimer Straße;ungerade;67;;95;;6;Rheingauviertel, Hollerborn;;;;;;65197
293;Dotzheimer Straße;ungerade;97;;145;;6;Rheingauviertel, Hollerborn;;;;;;65197
293;Dotzheimer Straße;gerade;116;;170;;6;Rheingauviertel, Hollerborn;;;;;;65197
293;Dotzheimer Straße;ungerade;147;;173;;6;Rheingauviertel, Hollerborn;;;;;;65197
293;Dotzheimer Straße;gerade;174;;184;;6;Rheingauviertel, Hollerborn;;;;;;65197
3666;Dr. Broer Street;;;;;;26;Delkenheim;;;;;;65205
2758;Dr.-Fritz-Gontermann-Str.;;;;;;31;Naurod;;;;;;65207
3713;Dr.-Werner-Jopp-Platz;;;;;;11;Sonnenberg;;;;;;65193
295;Drei-Lilien-Platz;;;;;;1;Mitte;;;;;;65183
2756;Dreiherrenstein;;;;;;32;Auringen;;;;;;65207
296;Dreispitzstraße;;;;;;11;Sonnenberg;;;;;;65191
297;Dreiweidenstraße;;;;;;8;Westend, Bleichstraße;;;;;;65195
298;Dresdener Ring;;;;;;12;Bierstadt;;;;;;65191
299;Drosselweg;;;;;;16;Dotzheim;;;;;;65199
300;Drudenstraße;;;;;;8;Westend, Bleichstraße;;;;;;65195
301;Drususstraße;;;;;;14;Biebrich;;;;;;65187
302;Dudenstraße;;;;;;11;Sonnenberg;;;;;;65193
2759;Düsseldorfer Straße;;;;;;26;Delkenheim;;;;;;65205
304;Dunantstraße;;;;;;14;Biebrich;;;;;;65203
3504;Dwight-D.-Eisenhower-Str;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
5044;Dyckerhoffstraße;;;;;;51;Mz-Amöneburg;;;;;;65203
307;Eberbacher Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
308;Eberleinstraße;;;;;;2;Nordost;;;;;;65195
2762;Eckbornstraße;;;;;;31;Naurod;;;;;;65207
310;Eckernfördestraße;;;;;;8;Westend, Bleichstraße;;;;;;65195
311;Eckgasse;;;;;;21;Rambach;;;;;;65207
312;Edisonstraße;;;;;;16;Dotzheim;;;;;;65199
314;Egerstraße;ungerade;1;;7;;13;Erbenheim;;;;;;65205
314;Egerstraße;gerade;2;;2;;13;Erbenheim;;;;;;65205
314;Egerstraße;ungerade;9;;17;;13;Erbenheim;;;;;;65205
315;Egidystraße;;;;;;2;Nordost;;;;;;65193
316;Ehrengartstraße;;;;;;27;Schierstein;;;;;;65201
317;Eibachstraße;;;;;;16;Dotzheim;;;;;;65199
318;Eibenstraße;;;;;;14;Biebrich;;;;;;65187
319;Eibinger Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
2763;Eichelhäherstraße;;;;;;25;Nordenstadt;;;;;;65205
321;Eichendorffstraße;;;;;;3;Südost;;;;;;65187
2764;Eichendorffweg;;;;;;25;Nordenstadt;;;;;;65205
5045;Eichenstraße;;;;;;53;Mz-Kostheim;;;;;;55246
322;Eichenwaldstraße;;;;;;11;Sonnenberg;;;;;;65193
2765;Eichenweg;;;;;;31;Naurod;;;;;;65207
2606;Eifelstraße;;;;;;26;Delkenheim;;;;;;65205
323;Eigenheimstraße;gerade;2;;2;;2;Nordost;;;;;;65193
323;Eigenheimstraße;gerade;4;;22;;11;Sonnenberg;;;;;;65193
323;Eigenheimstraße;ungerade;5;;17;;11;Sonnenberg;;;;;;65193
324;Eigerstraße;;;;;;16;Dotzheim;;;;;;65199
325;Eintrachtstraße;ungerade;1;;27;;11;Sonnenberg;;;;;;65193
325;Eintrachtstraße;gerade;2;;30;;2;Nordost;;;;;;65193
326;Eisenacher Straße;;;;;;12;Bierstadt;;;;;;65191
5046;Eisenbahnstraße;;;;;;52;Mz-Kastel;;;;;;55252
327;Eisenmännchenstraße;;;;;;27;Schierstein;;;;;;65201
329;Elbestraße;gerade;2;;8;;27;Schierstein;;;;;;65201
329;Elbestraße;ungerade;3;;17;;27;Schierstein;;;;;;65201
330;Eleonorenstraße;;;;;;8;Westend, Bleichstraße;;;;;;65185
5047;Eleonorenstraße /Ka;;;;;;52;Mz-Kastel;;;;;;55252
331;Elisabethenstraße;;;;;;14;Biebrich;;;;;;65203
5048;Elisabethenstraße /Ka;;;;;;52;Mz-Kastel;;;;;;55252
332;Elise-Kirchner-Straße;;;;;;14;Biebrich;;;;;;65203
333;Elisenstraße;;;;;;11;Sonnenberg;;;;;;65193
334;Ellenbogengasse;;;;;;1;Mitte;;;;;;65183
2768;Ellengasse;;;;;;34;Breckenheim;;;;;;65207
335;Elmendorffstraße;;;;;;3;Südost;;;;;;65187
338;Elsa-Brändström-Straße;;;;;;14;Biebrich;;;;;;65203
336;Elsässer Platz;;;;;;8;Westend, Bleichstraße;;;;;;65195
337;Elsässer Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
2769;Elsterweg;;;;;;25;Nordenstadt;;;;;;65205
339;Eltviller Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
419;Emanuel-Geibel-Straße;;;;;;1;Mitte;;;;;;65185
3600;Emil-Dietz-Straße;;;;;;27;Schierstein;;;;;;65201
2511;Emil-Krag-Straße;;;;;;13;Erbenheim;;;;;;65205
340;Emilienstraße;;;;;;2;Nordost;;;;;;65193
341;Emser Straße;ungerade;1;;75;;2;Nordost;;;;;;65195
341;Emser Straße;gerade;2;;42;;8;Westend, Bleichstraße;;;;;;65195
341;Emser Straße;gerade;44;;64;;8;Westend, Bleichstraße;;;;;;65195
342;Entenstraße;;;;;;14;Biebrich;;;;;;65197
343;Eppsteiner Straße;;;;;;21;Rambach;;;;;;65207
2771;Eppsteiner Weg;;;;;;26;Delkenheim;;;;;;65205
344;Erasmusstraße;;;;;;14;Biebrich;;;;;;65199
345;Erathstraße;;;;;;2;Nordost;;;;;;65189
346;Erbacher Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
347;Erbenheimer Straße;ungerade;3;;45;;12;Bierstadt;;;;;;65191
347;Erbenheimer Straße;gerade;4;;32;;12;Bierstadt;;;;;;65191
347;Erbenheimer Straße;gerade;90;;100;;12;Bierstadt;;;;;;65205
347;Erbenheimer Straße;ungerade;93;;101;B;12;Bierstadt;;;;;;65205
2772;Erbsenacker;;;;;;31;Naurod;;;;;;65207
350;Erftstraße;;;;;;27;Schierstein;;;;;;65201
3217;Erfurter Straße;;;;;;25;Nordenstadt;;;;;;65205
351;Erich-Ollenhauer-Straße;gerade;2;;14;;14;Biebrich;;;;;;65203
351;Erich-Ollenhauer-Straße;ungerade;15;;15;;14;Biebrich;;;;;;65203
351;Erich-Ollenhauer-Straße;gerade;16;;70;;14;Biebrich;;;;;;65187
351;Erich-Ollenhauer-Straße;ungerade;31;;177;;14;Biebrich;;;;;;65187
351;Erich-Ollenhauer-Straße;gerade;94;;150;;14;Biebrich;;;;;;65199
351;Erich-Ollenhauer-Straße;gerade;156;;246;;16;Dotzheim;;;;;;65199
351;Erich-Ollenhauer-Straße;ungerade;195;;205;;14;Biebrich;;;;;;65199
351;Erich-Ollenhauer-Straße;ungerade;207;;209;;14;Biebrich;;;;;;65199
351;Erich-Ollenhauer-Straße;ungerade;211;;227;;14;Biebrich;;;;;;65199
351;Erich-Ollenhauer-Straße;ungerade;229;;263;;16;Dotzheim;;;;;;65199
351;Erich-Ollenhauer-Straße;gerade;268;;304;;16;Dotzheim;;;;;;65199
351;Erich-Ollenhauer-Straße;ungerade;269;;321;;16;Dotzheim;;;;;;65199
351;Erich-Ollenhauer-Straße;ungerade;329;;371;;16;Dotzheim;;;;;;65199
2774;Erlenhof WP;;;;;;34;Breckenheim;;;;;;65207
2775;Erlenstraße;;;;;;34;Breckenheim;;;;;;65207
353;Erlenweg;;;;;;14;Biebrich;;;;;;65187
355;Erlkönigweg;;;;;;16;Dotzheim;;;;;;65199
356;Ernastraße;;;;;;16;Dotzheim;;;;;;65199
3421;Ernst-Barlach-Straße;;;;;;2;Nordost;;;;;;65195
357;Ernst-Göbel-Straße;;;;;;23;Kloppenheim;;;;;;65207
1655;Ernst-von-Harnack-Straße;;;;;;7;Klarenthal;;;;;;65197
358;Eschbornstraße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
2776;Eschenstraße;;;;;;25;Nordenstadt;;;;;;65205
2778;Espenweg;;;;;;25;Nordenstadt;;;;;;65205
361;Etzelstraße;;;;;;3;Südost;;;;;;65189
362;Euckenstraße;;;;;;11;Sonnenberg;;;;;;65191
363;Eugen-Dengel-Straße;;;;;;7;Klarenthal;;;;;;65197
364;Eulenstraße;;;;;;16;Dotzheim;;;;;;65199
365;Eupener Straße;;;;;;14;Biebrich;;;;;;65203
348;F.-Knettenbrech-Weg;;;;;;14;Biebrich;;;;;;65205
5471;F.-Retzinger-Promenade;;;;;;53;Mz-Kostheim;;;;;;55246
922;Faaker Straße;;;;;;14;Biebrich;;;;;;65187
5437;Färcherweg;;;;;;52;Mz-Kastel;;;;;;55252
366;Falkenstraße;;;;;;16;Dotzheim;;;;;;65199
2780;Falkenweg;;;;;;25;Nordenstadt;;;;;;65205
3632;Fanny-Lewald-Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
3665;Farmer Loop;;;;;;26;Delkenheim;;;;;;65205
2781;Fasanenweg;;;;;;25;Nordenstadt;;;;;;65205
368;Fasanerie Landgut WP;;;;;;7;Klarenthal;;;;;;65195
369;Fasaneriestraße;ungerade;1;;27;;2;Nordost;;;;;;65195
369;Fasaneriestraße;gerade;2;;36;B;2;Nordost;;;;;;65195
369;Fasaneriestraße;gerade;38;;38;;2;Nordost;;;;;;65195
1659;Fasanerieweg;ungerade;1;;15;;2;Nordost;;;;;;65195
1659;Fasanerieweg;ungerade;31;;31;;7;Klarenthal;;;;;;65195
371;Faßbinderstraße;;;;;;23;Kloppenheim;;;;;;65207
372;Faulbrunnenplatz;;;;;;8;Westend, Bleichstraße;;;;;;65183
373;Faulbrunnenstraße;;;;;;1;Mitte;;;;;;65183
2782;Feldbergblick;;;;;;31;Naurod;;;;;;65207
375;Feldbergstraße;;;;;;14;Biebrich;;;;;;65187
376;Feldbrandstraße;;;;;;23;Kloppenheim;;;;;;65207
2783;Feldschützstraße;;;;;;25;Nordenstadt;;;;;;65205
377;Feldstraße;;;;;;1;Mitte;;;;;;65183
378;Felsenstraße;ungerade;3;;45;;16;Dotzheim;;;;;;65199
378;Felsenstraße;gerade;4;;40;B;16;Dotzheim;;;;;;65199
378;Felsenstraße;gerade;42;;46;;16;Dotzheim;;;;;;65199
378;Felsenstraße;ungerade;47;;47;;16;Dotzheim;;;;;;65199
378;Felsenstraße;gerade;48;;48;;16;Dotzheim;;;;;;65199
378;Felsenstraße;gerade;50;;50;;16;Dotzheim;;;;;;65199
3305;Fenchelring;;;;;;11;Sonnenberg;;;;;;65191
380;Feuerbachstraße;;;;;;2;Nordost;;;;;;65195
2784;Fichtelgebirgsstraße;;;;;;26;Delkenheim;;;;;;65205
381;Fichtenweg;;;;;;12;Bierstadt;;;;;;65191
382;Fichtestraße;ungerade;1;;33;;2;Nordost;;;;;;65189
382;Fichtestraße;gerade;2;;26;;2;Nordost;;;;;;65189
383;Finkenhof WP;;;;;;24;Igstadt;;;;;;65207
169;Finkenweg;ungerade;1;;1;;16;Dotzheim;;;;;;65199
169;Finkenweg;gerade;2;;2;;7;Klarenthal;;;;;;65199
169;Finkenweg;gerade;4;;18;;16;Dotzheim;;;;;;65199
384;Fischbacher Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
385;Fischergasse;;;;;;27;Schierstein;;;;;;65201
386;Fischerstraße;;;;;;3;Südost;;;;;;65187
387;Fischzucht WP;;;;;;2;Nordost;;;;;;65195
388;Flachslandstraße;;;;;;21;Rambach;;;;;;65207
390;Flachstraße;ungerade;1;;7;;16;Dotzheim;;;;;;65199
390;Flachstraße;gerade;6;;88;;7;Klarenthal;;;;;;65197
390;Flachstraße;ungerade;11;;13;;16;Dotzheim;;;;;;65197
391;Flandernstraße;ungerade;1;;23;;11;Sonnenberg;;;;;;65191
391;Flandernstraße;gerade;2;;32;;11;Sonnenberg;;;;;;65191
391;Flandernstraße;ungerade;33;;91;;11;Sonnenberg;;;;;;65191
391;Flandernstraße;gerade;54;;68;;11;Sonnenberg;;;;;;65191
392;Flemingstraße;;;;;;14;Biebrich;;;;;;65203
5051;Flensburger Straße;;;;;;52;Mz-Kastel;;;;;;55252
393;Fliederweg;;;;;;16;Dotzheim;;;;;;65201
394;Fliednerstraße;;;;;;12;Bierstadt;;;;;;65191
5052;Flörsheimer Straße;;;;;;53;Mz-Kostheim;;;;;;55246
395;Flößergasse;;;;;;27;Schierstein;;;;;;65201
5438;Flößerweg;;;;;;52;Mz-Kastel;;;;;;55252
396;Florian-Geyer-Straße;;;;;;24;Igstadt;;;;;;65207
397;Floridastraße;;;;;;3;Südost;;;;;;65189
5053;Floßhafenstraße;;;;;;53;Mz-Kostheim;;;;;;55246
398;Flotowstraße;;;;;;2;Nordost;;;;;;65193
2785;Flurstraße;;;;;;25;Nordenstadt;;;;;;65205
400;Flutgraben;;;;;;13;Erbenheim;;;;;;65205
3209;Föhrenweg;;;;;;26;Delkenheim;;;;;;65205
3435;Föhrer Straße;;;;;;16;Dotzheim;;;;;;65199
2786;Fondetter Straße;;;;;;31;Naurod;;;;;;65207
402;Fontanestraße;;;;;;3;Südost;;;;;;65187
3661;Fontis Loop;;;;;;26;Delkenheim;;;;;;65205
